product_name,size,description,image,store_id,price,unit_price,is_special,special_type,special_buy_quantity,special_buy_price
Creamy Chicken Curry Recipe Base 30g,30g,,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/232/32de3c6a-0db2-4a46-8215-c27b40a6ae25/Creamy%20Chicken%20Curry%20Recipe%20Base%2030g,1,1.49,$4.97/100g,False,,,
Apple Raspberry Cordial 1L,1L,,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/232/21e0ba2f-9879-4906-aa5e-65b7eb65029e/Apple%20Raspberry%20Cordial%201L,1,2.29,$2.29/1l,False,,,
Pouring Cream 300ml,300ml,,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/232/9826513d-ed5c-4db5-8dc9-34039eece3ed/Pouring%20Cream%20300ml,1,2.99,$1.00/100ml,False,,,
Saline Nasal Spray 30ml,30ml,,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/232/94b05efe-d2fe-4520-8d4b-1dbde583d0a8/Saline%20Nasal%20Spray%2030ml,1,3.99,$13.30/100ml,False,,,
Cabanossi & Cheese 50g,50g,,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/232/6979e20d-a911-445c-bcda-eddcc21a0a78/Cabanossi%20%20Cheese%2050g,1,2.99,$59.80/1kg,False,,,
Assorted Renew Q10 Anti-Wrinkle Face Care,Unknown,,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/232/3cbeea0f-b009-4a0b-86f2-25f61a1f4466/Assorted%20Renew%20Q10%20AntiWrinkle%20Face%20Care,1,9.99,$19.98/100ml,False,,,
Passionfruit 6 Pack,6 Pack,,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/232/e7b96ee7-9727-4206-ad4e-bdeaaadc9c93/Passionfruit%206%20Pack,1,5.49,$0.92/1ea,False,,,
White Chocolate Snowballs 200g,200g,,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/232/87b83db0-d0da-4da6-9e75-38835ee710d5/White%20Chocolate%20Snowballs%20200g,1,3.99,$2.00/100g,False,,,
Portuguese Style Chilli & Lemon Marinated Split Chicken,Unknown,,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/232/d9f205fa-735f-466e-a8fd-86b283f1dc58/Portuguese%20Style%20Chilli%20%20Lemon%20Marinated%20Split%20Chicken,1,9.66,$8.99/1kg,False,,,
Minestrone Soup 495g,495g,,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/232/b66901f8-5055-441c-bea0-970a7e2fea81/Minestrone%20Soup%20495g,1,1.99,$0.40/100g,False,,,
Budgie & Canary Seeds 2kg,2kg,,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/232/4929f43c-2074-40f5-bdd2-aff824d62a80/Budgie%20%20Canary%20Seeds%202kg,1,3.99,$0.20/100g,False,,,
Fine Wafer Crackers Natural 100g,100g,,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/232/fb8b721f-74b7-4362-beb4-cda510a0e943/Fine%20Wafer%20Crackers%20Natural%20100g,1,1.79,$1.79/100g,False,,,
RSPCA Approved Chicken Breast Mince 1kg,1kg,,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/232/c997c0ea-deda-4582-9a51-31c3d2c91850/RSPCA%20Approved%20Chicken%20Breast%20Mince%201kg,1,8.99,$8.99/1kg,False,,,
Assorted Toilet Blocks 2 Pack 2 x 50g,50g,,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/232/420b45b8-f90b-4a2a-ab5b-6a16cc6e75d9/Assorted%20Toilet%20Blocks%202%20Pack%202%20x%2050g,1,1.89,$1.89/100g,False,,,
Diced Bacon Pieces 2 x 150g,150g,,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/232/50d32722-f337-43af-83e4-82e76978c1ed/Diced%20Bacon%20Pieces%202%20x%20150g,1,3.99,$13.30/1kg,False,,,
Beef Massaman 375g,375g,,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/232/ae850c54-4295-4b0f-9fcc-b0b4e689a632/Beef%20Massaman%20375g,1,4.99,$1.33/100g,False,,,
Lemon Curd 400g,400g,,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/232/efb8e753-1239-46e4-ad75-cb885b9a4c7b/Lemon%20Curd%20400g,1,5.49,$1.37/100g,False,,,
Manuka Creamed Honey MGO88+ 500g,500g,,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/232/11f6a64b-2e9e-45e7-9f01-cffddebd4cfb/Manuka%20Creamed%20Honey%20MGO88%20500g,1,13.88,$2.78/100g,False,,,
Chai Flavoured Latte Sachets 20 Pack 400g,400g,,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/232/769d19f3-dc5f-4954-9792-117b273d6178/Chai%20Flavoured%20Latte%20Sachets%2020%20Pack%20400g,1,6.59,$0.33/1ea,False,,,
Japanese Style Teriyaki Stir Fry Sauce 275g,275g,,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/232/09a80744-de62-4254-88c9-3ff100c85bd9/Japanese%20Style%20Teriyaki%20Stir%20Fry%20Sauce%20275g,1,3.99,$1.45/100g,False,,,
Lamb Souvlaki Strips,Unknown,,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/232/2247c30b-4b86-4473-b4f1-79cec56bbe04/Lamb%20Souvlaki%20Strips,1,12.5,$24.99/1kg,False,,,
Biltong Original 100g,100g,,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/232/b7bbaa7e-2dc9-4ad6-8da3-2952a7ca1fa1/Biltong%20Original%20100g,1,7.99,$79.90/1kg,False,,,
Free Range Egg Pasta Tagliatelle 375g,375g,,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/232/8a2c731b-6dbd-4b1e-9a87-72ef4e906966/Free%20Range%20Egg%20Pasta%20Tagliatelle%20375g,1,4.49,$1.20/100g,False,,,
Chicken Breast Tenders Original Crumb 1kg,1kg,,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/232/8c5783fa-0d64-440f-8b67-3c896898ed38/Chicken%20Breast%20Tenders%20Original%20Crumb%201kg,1,8.49,$8.49/1kg,False,,,
Stem Ginger Cookies 200g,200g,,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/232/b6c2505d-08e5-4de4-84d2-2286e56de572/Stem%20Ginger%20Cookies%20200g,1,2.69,$1.35/100g,False,,,
Creme Caramel 2 Pack 150g,150g,,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/232/d9328e7d-e071-4d1c-90db-cdcb4aa6af70/Creme%20Caramel%202%20Pack%20150g,1,3.29,$1.10/100g,False,,,
Colby Cheese Slices 500g,500g,,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/232/39000155-f2f3-4574-b9fc-20c4e5ede36e/Colby%20Cheese%20Slices%20500g,1,7.49,$14.98/1kg,False,,,
Vitamins CoQ10 60 Pack 150mg,60 Pack,,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/232/43a84f6a-2549-4bef-a13e-ce97bd8ace55/Vitamins%20CoQ10%2060%20Pack%20150mg,1,9.99,$0.17/1ea,False,,,
Smoke Flavoured Tuna Pate Treats with Crackers 112g,112g,,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/232/f7540069-b562-407c-b444-adc561a8f4c2/Smoke%20Flavoured%20Tuna%20Pate%20Treats%20with%20Crackers%20112g,1,1.99,$17.77/1kg,False,,,
Chupa Chup Protein Water 700g,700g,,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/232/d20b020b-1c98-4014-b269-78c48321f263/Chupa%20Chup%20Protein%20Water%20700g,1,37.99,$5.43/100g,False,,,
Gingerbread Man Cookie Decorating Kit 170g,170g,,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/232/a3755d71-5053-4690-885c-1ac82c2a87c7/Gingerbread%20Man%20Cookie%20Decorating%20Kit%20170g,1,2.49,$1.46/100g,False,,,
Pepsi Max 2L,2L,,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/232/2dc20d28-9ed3-4e69-8d94-ee7be62e3f82/Pepsi%20Max%202L,1,3.79,$1.90/1l,False,,,
Double Smoked Leg Ham,Unknown,,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/232/afd41d05-a9e0-4f22-82e5-df301daabe4f/Double%20Smoked%20Leg%20Ham,1,12.33,$18.49/1kg,False,,,
Tuna Chunks in Oil 185g,185g,,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/232/fef7f082-6aca-4fd4-bfc1-12ee5ce28ccb/Tuna%20Chunks%20in%20Oil%20185g,1,1.69,$9.14/1kg,False,,,
Natural Hot Smoked Salmon 150g,150g,,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/232/e4ec275a-3bf7-4f0d-9b3f-7c0e7515b0cd/Natural%20Hot%20Smoked%20Salmon%20150g,1,7.99,$53.27/1kg,False,,,
Baby Cucumbers 680g,680g,,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/232/108f96d1-e694-4542-b9f1-e28787dec552/Baby%20Cucumbers%20680g,1,2.79,$4.10/1kg,False,,,
Assorted 400 Thread Count Sheet Set King Bed,Unknown,,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/232/d9871b58-5b17-4d35-87a7-9a35d9f3fe81/Assorted%20400%20Thread%20Count%20Sheet%20Set%20King%20Bed,1,59.99,,False,,,
Chocolate Wafer Baskets 125g,125g,,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/232/1c8c5d41-ea9c-4e4b-8fdf-8a0998aac327/Chocolate%20Wafer%20Baskets%20125g,1,2.99,$2.39/100g,False,,,
Max Fresh Toothpaste 3 x 200g,200g,,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/232/b44c1d99-2ef0-4d4f-9f9a-9399d6f76f0e/Max%20Fresh%20Toothpaste%203%20x%20200g,1,16.49,$2.75/100g,False,,,
Instant Cup Prawn & Chicken Noodles 70g,70g,,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/232/c61baea1-7f06-49cd-8463-6e09959a8db4/Instant%20Cup%20Prawn%20%20Chicken%20Noodles%20%2070g,1,0.99,$1.41/100g,False,,,
Sparkling Cuvée NV 750ml,750ml,,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/232/d733bccf-ba25-4a93-8e1c-794416b93232/Sparkling%20Cuve%20NV%20750ml,1,14.99,,False,,,
Massage Assortment,Unknown,,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/232/49e9dcb3-d722-4d62-bf46-d2f1f8e525b8/Massage%20Assortment,1,49.99,,False,,,
Lightly Sparkling Spring Water 12x500ml,500ml,,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/232/2ab7034f-0c81-4411-8424-b8fe5eec9a9d/Lightly%20Sparkling%20Spring%20Water%2012x500ml,1,6.99,$1.17/1l,False,,,
Mesh Sponge Scourer Non Scratch 5 Pack,5 Pack,,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/232/f32e8d84-e7e1-4eac-9511-07515fe1ef9f/Mesh%20Sponge%20Scourer%20Non%20Scratch%205%20Pack,1,2.49,$0.50/1ea,False,,,
Chunky Pet Mince 3kg,3kg,,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/232/c4f440dc-591b-489b-8cc4-4793f8bce1b6/Chunky%20Pet%20Mince%203kg,1,14.49,$0.48/100g,False,,,
Korean Seaweed Snack 6 Pack 5g,5g,,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/232/16ea0333-8985-45e0-8652-bfa8535dc45d/Korean%20Seaweed%20Snack%206%20Pack%205g,1,3.19,$10.63/100g,False,,,
Nori Seaweed Sheets 10 Pack 25g,25g,,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/232/48aef777-c706-48dd-9991-db380bd548bd/Nori%20Seaweed%20Sheets%2010%20Pack%2025g,1,2.99,$11.96/100g,False,,,
Christmas Tree Cookies 200g,200g,,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/232/22cbf7ab-6eda-448a-95bb-05b6ef1414e0/Christmas%20Tree%20Cookies%20200g,1,1.99,$1.00/100g,False,,,
Dolmades 280g,280g,,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/232/b527ead0-01bc-46e6-8414-3216b9421799/Dolmades%20280g,1,3.69,$13.18/1kg,False,,,
Stone Baked Cheese Pizza 900g,900g,,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/232/1ccd4f74-026e-4fae-a4fd-9f96943be312/Stone%20Baked%20Cheese%20Pizza%20900g,1,7.99,$0.89/100g,False,,,
Strawberry Milk 2L,2L,,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/232/89503ff8-b8a7-478a-a072-f28f3b88d637/Strawberry%20Milk%202L,1,6.59,$3.30/1l,False,,,
Wholegrain Mustard 190g,190g,,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/232/dea7ea1d-a8af-4c68-bdca-9b5ef2e911d4/Wholegrain%20Mustard%20190g,1,2.49,$1.31/100g,False,,,
Corn Cobs 1kg,1kg,,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/232/06e23ec1-22c7-4b3c-8830-8b8cec6b1a46/Corn%20Cobs%201kg,1,4.59,$4.59/1kg,False,,,
Almond Meal 400g,400g,,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/232/c888f510-0035-48c0-b7df-cf299441399c/Almond%20Meal%20400g,1,6.69,$1.67/100g,False,,,
Baby Spinach 120g,120g,,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/232/5eefb11f-6c24-48ad-ae77-13e3082b19ae/Baby%20Spinach%20120g,1,1.99,$16.58/1kg,False,,,
Starmix 300g,300g,,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/232/9a292f7e-a75b-4abf-ab6c-885b6c767937/Starmix%20300g,1,3.69,$1.23/100g,False,,,
Sweet And Sour Pickled Cucumbers 680g,680g,,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/232/cde2e6c2-d169-4f81-889b-19d0be42da61/Sweet%20And%20Sour%20Pickled%20Cucumbers%20680g,1,2.79,$4.10/1kg,False,,,
DIY Gingerbread House 500g,500g,,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/232/b128ba70-1e4e-4621-bf6c-3f0a88030378/DIY%20Gingerbread%20House%20500g,1,6.99,$1.40/100g,False,,,
Liquid Foundation or Primer 50ml,50ml,,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/232/eea3b360-342c-4d60-a26b-b80053de4c43/Liquid%20Foundation%20or%20Primer%2050ml,1,7.99,$1.60/10ml,False,,,
Cauliflower Bake 800g,800g,,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/232/c77cb08f-67e8-4db3-b7d4-55299e88d7a5/Cauliflower%20Bake%20800g,1,6.59,$8.24/1kg,False,,,
Mini Marzipan Chocolate Bars 5 Pack 200g,200g,,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/232/83f3a5fb-dae3-4c48-9b28-8d75f38c5d12/Mini%20Marzipan%20Chocolate%20Bars%205%20Pack%20200g,1,5.49,$2.75/100g,False,,,
Rawhide Treats,Unknown,,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/232/c928c33d-8a9c-4e65-951b-d7e1941cebb9/Rawhide%20Treats,1,4.69,$1.17/1ea,False,,,
Side Wall Caravan Privacy Screen Assortment,Unknown,,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/232/a0dc47b8-22c4-4cb7-94ba-9410db98ad57/Side%20Wall%20Caravan%20Privacy%20Screen%20Assortment,1,24.99,,False,,,
Portable Vacuum Cleaner,Unknown,,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/232/07e9f74f-a4b0-46ca-8dbb-c961fd9446cf/Portable%20Vacuum%20Cleaner,1,34.99,,False,,,
Fish Food Flakes 36g,36g,,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/232/1f307512-220a-4cad-86c9-5836f7911c8d/Fish%20Food%20Flakes%2036g,1,1.99,$5.53/100g,False,,,
Salad Mix 120g,120g,,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/232/f0fea7a5-c966-4a4b-b183-410839ca3d83/Salad%20Mix%20120g,1,2.0,$16.67/1kg,False,,,
Caramel Flavoured Syrup 250ml,250ml,,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/232/90f6277b-ad6f-4d4e-838d-6b7d62acd4b9/Caramel%20Flavoured%20Syrup%20250ml,1,3.99,$1.60/100ml,False,,,
Tasty Cheese & Crackers 50g,50g,,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/232/9120a51d-9527-4253-9f5c-4328a97c7755/Tasty%20Cheese%20%20Crackers%2050g,1,1.79,$35.80/1kg,False,,,
Assorted High Back Reclining Chair Mix,Unknown,,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/232/e809254e-1c06-46ad-af05-cf8b9dbe2a35/Assorted%20High%20Back%20Reclining%20Chair%20Mix,1,69.99,,False,,,
Oyster Sauce 300ml,300ml,,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/232/6c788eb9-c1f3-4c22-a0cf-3002424fc884/Oyster%20Sauce%20300ml,1,2.19,$0.73/100ml,False,,,
Lamb Hot Pot 290g,290g,,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/232/b9f4518f-e2b3-47ef-9beb-82d46963bfa1/Lamb%20Hot%20Pot%20290g,1,4.49,$1.55/100g,False,,,
Port Wine Jelly 85g,85g,,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/232/5c8c5fd7-268a-4044-bc12-8c46689650ee/Port%20Wine%20Jelly%2085g,1,1.19,$1.40/100g,False,,,
Bourbon 700ml,700ml,,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/232/1832922a-f186-4259-abce-873cf014ef04/Bourbon%20700ml,1,45.99,,False,,,
Indulgent Banoffee Inspired Hot Cross Buns 4 Pack 300g,300g,,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/232/ed25811b-ff70-4593-a282-a6a6a1e9ea40/Indulgent%20Banoffee%20Inspired%20Hot%20Cross%20Buns%204%20Pack%20300g,1,4.49,$1.12/1ea,False,,,
Lemon Lime Vodka Crush 4x275ml,275ml,,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/232/26396bf6-3fb9-4ae2-a98e-92760b3d03e7/Lemon%20Lime%20Vodka%20Crush%204x275ml,1,11.99,,False,,,
Eucalyptus Oil 200ml,200ml,,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/232/19c76969-85bd-46f4-a685-e20e8507ddd9/Eucalyptus%20Oil%20200ml,1,12.99,$6.50/100ml,False,,,
Thai Green Curry Paste 195g,195g,,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/232/00e76003-a7a1-4ca6-92e1-388166c4f177/Thai%20Green%20Curry%20Paste%20195g,1,1.99,$1.02/100g,False,,,
Choco Air Orange 100g,100g,,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/232/7ba7848b-fdb5-41a9-a178-063f89fbdec1/Choco%20Air%20Orange%20100g,1,2.49,$2.49/100g,False,,,
Brie 125g,125g,,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/232/7779ef82-33d2-4625-8786-f3b25f27683f/Brie%20125g,1,2.49,$19.92/1kg,False,,,
Margaret River Cabernet Sauvignon 750ml,750ml,,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/232/25505614-34e4-40de-aedc-6068de393d31/Margaret%20River%20Cabernet%20Sauvignon%20750ml,1,19.99,,False,,,
Boneless Pork Loin Roast,Unknown,,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/232/e83e8238-cbb9-4fa9-a1da-1d265db0eca6/Boneless%20Pork%20Loin%20Roast,1,21.74,$14.49/1kg,False,,,
Black Doris Plum Icecream 1L,1L,,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/232/fd7ad835-8e6f-4ea4-8c30-27ba0d0199f8/Black%20Doris%20Plum%20Icecream%201L,1,7.99,$0.80/100ml,False,,,
"Pepperoni Sliced Twin Pack, 100g",100g,,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/232/2ea80a66-5a74-4709-a2df-aef49df3a4fe/Pepperoni%20Sliced%20Twin%20Pack%20100g,1,3.39,$33.90/1kg,False,,,
Mini Frozen Yogurt Sticks 14 Pack 504g,504g,,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/232/1a23bc3a-0389-4d98-88a1-84b0f22ddc9c/Mini%20Frozen%20Yogurt%20Sticks%2014%20Pack%20504g,1,4.99,$0.99/100g,False,,,
RSPCA Approved Chicken and Cheese Schnitzel 1kg,1kg,,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/232/c73dd05d-e907-4edc-8c0c-17c84cb552fb/RSPCA%20Approved%20Chicken%20and%20Cheese%20Schnitzel%201kg,1,9.49,$9.49/1kg,False,,,
Thin Sausages 24 Pack 1.8kg,1.8kg,,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/232/8d1d6487-bd10-467d-8183-f0e1c6587480/Thin%20Sausages%2024%20Pack%201.8kg,1,9.99,$5.55/1kg,False,,,
Sea Salt Flavoured Deli Style Potato Chips 175g,175g,,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/232/85d4542d-1adf-4435-b85f-fd5bc8cb1360/Sea%20Salt%20Flavoured%20Deli%20Style%20Potato%20Chips%20175g,1,2.99,$1.71/100g,False,,,
Baking Paper 20M,Unknown,,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/232/acbcf7ab-35be-4626-acdb-74bb460fd14a/Baking%20Paper%2020M,1,3.39,$0.17/1m,False,,,
Organic White Quinoa 500g,500g,,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/232/71363841-8c6f-49f1-84fd-22999d480797/Organic%20White%20Quinoa%20500g,1,5.49,$1.10/100g,False,,,
Hawaiian Family Pizza 500g,500g,,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/232/2f755fd8-6197-40f6-8332-5aaa054460c2/Hawaiian%20Family%20Pizza%20500g,1,4.49,$0.90/100g,False,,,
Lamb Koftas 450g,450g,,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/232/d480a658-47cc-414b-8963-175c7dd07d6f/Lamb%20Koftas%20450g,1,7.99,$17.76/1kg,False,,,
Watermelon Flavoured Soft Drink No Sugar 6 Pack 250ml,250ml,,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/232/c05d9a77-5006-4eed-a467-4cb621779c93/Watermelon%20Flavoured%20Soft%20Drink%20No%20Sugar%206%20Pack%20250ml,1,4.99,$3.33/1l,False,,,
Multigrain Brown Rice Crackers 100g,100g,,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/232/4fd925b6-7142-40a2-a7f6-292936b2b7aa/Multigrain%20Brown%20Rice%20Crackers%20100g,1,1.49,$1.49/100g,False,,,
Assorted Men's and Women's Anti-Perspirant Roll On Deodorant 45ml,45ml,,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/232/71312e4d-b04c-4186-8927-ca656439d969/Assorted%20Mens%20and%20Womens%20AntiPerspirant%20Roll%20On%20Deodorant%2045ml,1,2.99,$6.64/100ml,False,,,
Chocolate Mud Cake 600g,600g,,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/232/e8d62ff3-41c7-4e51-ad97-7b79d74c6820/Chocolate%20Mud%20Cake%20600g,1,6.49,$1.08/100g,False,,,
Chupa Chup Protein Water 700g,700g,,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/232/6946f593-8f80-4c80-ae35-a1dcb7977c5a/Chupa%20Chup%20Protein%20Water%20700g,1,37.99,$5.43/100g,False,,,
Triple Berry Premium Muesli Bar 6 Pack 270g,270g,,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/232/612ddd04-7e3a-44b6-8600-d946055e66df/Triple%20Berry%20Premium%20Muesli%20Bar%206%20Pack%20270g,1,3.99,$1.48/100g,False,,,
Vanilla Flavour Cupcake Mix 450g,450g,,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/232/8802e801-0c9a-4123-a831-3277401903e3/Vanilla%20Flavour%20Cupcake%20Mix%20450g,1,3.59,$0.80/100g,False,,,
Traditional Ricotta in Basket 500g,500g,,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/232/6186c79a-127b-4d18-b94c-e91e5d89d7ea/Traditional%20Ricotta%20in%20Basket%20500g,1,5.29,$10.58/1kg,False,,,
Chicken Gyoza 700g,700g,,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/232/906c5b98-c799-4b1a-a98f-ed920a772844/Chicken%20Gyoza%20700g,1,9.99,$1.43/100g,False,,,
RSPCA Approved Chicken Wings Bulk 2kg,2kg,,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/232/9076b976-e247-4823-b994-177b923a89ac/RSPCA%20Approved%20Chicken%20Wings%20Bulk%202kg,1,8.79,$4.40/1kg,False,,,
Revive Hyaluron Serum 30ml,30ml,,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/232/47e96d17-fa49-4ecc-957e-e3d162c17c15/Revive%20Hyaluron%20Serum%2030ml,1,12.99,$43.30/100ml,False,,,
